system,sessions,trial,outcome,p_val
Tf,18,4,0.36363636363636365,4.550307488298498e-08
Dl,18,4,0.3023255813953488,1.3195722097136513e-08
Null,18,4,0.0,9.684905105155175e-11
XSqrA_M,18,5,0.6666666666666666,3.55928164895585e-05
BM25,18,5,0.5909090909090909,6.076830232977395e-06
Baseline,18,5,0.5227272727272727,1.4139957017138486e-06
Tf,18,5,0.4090909090909091,1.2192121631606477e-07
Dl,18,5,0.27906976744186046,8.081228079058582e-09
Null,18,5,0.0,9.684905105155175e-11
XSqrA_M,18,6,0.5777777777777777,5.010331956390443e-06
BM25,18,6,0.5454545454545454,2.301796726181159e-06
Baseline,18,6,0.45454545454545453,3.2578337389889016e-07
Tf,18,6,0.3409090909090909,2.7773798106167605e-08
Dl,18,6,0.3409090909090909,2.7773798106167605e-08
Null,18,6,0.0,9.684905105155175e-11
XSqrA_M,18,7,0.6666666666666666,3.55928164895585e-05
BM25,18,7,0.5909090909090909,6.076830232977395e-06
Baseline,18,7,0.5909090909090909,6.076830232977395e-06
Tf,18,7,0.38636363636363635,7.450682457680531e-08
Dl,18,7,0.3488372093023256,3.5113970533993786e-08
Null,18,7,0.0,9.684905105155175e-11
XSqrA_M,18,8,0.6444444444444445,2.184497549460952e-05
BM25,18,8,0.6136363636363636,9.852420397722191e-06
Baseline,18,8,0.5116279069767442,1.0501066837749777e-06
Tf,18,8,0.3409090909090909,2.7773798106167605e-08
Dl,18,8,0.30952380952380953,1.641422244527307e-08
Null,18,8,0.0,9.684905105155175e-11
XSqrA_M,18,9,0.6222222222222222,1.3388035135743544e-05
BM25,18,9,0.5681818181818182,3.7425077188266804e-06
Baseline,18,9,0.4883720930232558,6.483651078949148e-07
Tf,18,9,0.4090909090909091,1.2192121631606477e-07
Dl,18,9,0.23809523809523808,3.8197855255908885e-09
Null,18,9,0.0,9.684905105155175e-11
XSqrA_M,18,10,0.6666666666666666,3.55928164895585e-05
BM25,18,10,0.5227272727272727,1.4139957017138486e-06
Baseline,18,10,0.5,8.676743358700072e-07
Tf,18,10,0.38636363636363635,7.450682457680531e-08
Dl,18,10,0.2727272727272727,6.296594039612031e-09
Null,18,10,0.027777777777777776,1.5459189857775756e-10
XSqrA_M,19,1,0.6222222222222222,1.3388035135743544e-05
BM25,19,1,0.5909090909090909,6.076830232977395e-06
Baseline,19,1,0.45454545454545453,3.2578337389889016e-07
Tf,19,1,0.36363636363636365,4.550307488298498e-08
Dl,19,1,0.2727272727272727,6.296594039612031e-09
Null,19,1,0.0,9.684905105155175e-11
XSqrA_M,19,2,0.6222222222222222,1.3388035135743544e-05
BM25,19,2,0.5909090909090909,6.076830232977395e-06
Baseline,19,2,0.4883720930232558,6.483651078949148e-07
Tf,19,2,0.4318181818181818,1.9937284826747368e-07
Dl,19,2,0.20930232558139536,1.8497442130432318e-09
Null,19,2,0.0,9.684905105155175e-11
XSqrA_M,19,3,0.6666666666666666,3.55928164895585e-05
BM25,19,3,0.6136363636363636,9.852420397722191e-06
Baseline,19,3,0.4318181818181818,1.9937284826747368e-07
Tf,19,3,0.4090909090909091,1.2192121631606477e-07
Dl,19,3,0.2558139534883721,4.946068983170217e-09
Null,19,3,0.0,9.684905105155175e-11
XSqrA_M,19,4,0.6222222222222222,1.3388035135743544e-05
BM25,19,4,0.5227272727272727,1.4139957017138486e-06
Baseline,19,4,0.5,8.676743358700072e-07
Tf,19,4,0.3181818181818182,1.6943353096030142e-08
Dl,19,4,0.29545454545454547,1.0331200778347794e-08
Null,19,4,0.0,9.684905105155175e-11
XSqrA_M,19,5,0.6,8.19471400349728e-06
BM25,19,5,0.5681818181818182,3.7425077188266804e-06
Baseline,19,5,0.4090909090909091,1.2192121631606477e-07
Tf,19,5,0.36363636363636365,4.550307488298498e-08
Dl,19,5,0.22727272727272727,2.336054168722471e-09
Null,19,5,0.0,9.684905105155175e-11
XSqrA_M,19,6,0.6444444444444445,2.184497549460952e-05
BM25,19,6,0.5454545454545454,2.301796726181159e-06
Baseline,19,6,0.5348837209302325,1.6984666430537982e-06
Tf,19,6,0.36363636363636365,4.550307488298498e-08
Dl,19,6,0.20930232558139536,1.8497442130432318e-09
Null,19,6,0.0,9.684905105155175e-11
XSqrA_M,19,7,0.6444444444444445,2.184497549460952e-05
BM25,19,7,0.5681818181818182,3.7425077188266804e-06
Baseline,19,7,0.5909090909090909,6.076830232977395e-06
Tf,19,7,0.4090909090909091,1.2192121631606477e-07
Dl,19,7,0.27906976744186046,8.081228079058582e-09
Null,19,7,0.0,9.684905105155175e-11
XSqrA_M,19,8,0.6222222222222222,1.3388035135743544e-05
BM25,19,8,0.5909090909090909,6.076830232977395e-06
Baseline,19,8,0.45454545454545453,3.2578337389889016e-07
Tf,19,8,0.38636363636363635,7.450682457680531e-08
Dl,19,8,0.23255813953488372,3.0255162382232635e-09
Null,19,8,0.0,9.684905105155175e-11
XSqrA_M,19,9,0.5777777777777777,5.010331956390443e-06
BM25,19,9,0.6136363636363636,9.852420397722191e-06
Baseline,19,9,0.5227272727272727,1.4139957017138486e-06
Tf,19,9,0.3409090909090909,2.7773798106167605e-08
Dl,19,9,0.23255813953488372,3.0255162382232635e-09
Null,19,9,0.0,9.684905105155175e-11
XSqrA_M,19,10,0.6444444444444445,2.184497549460952e-05
BM25,19,10,0.6136363636363636,9.852420397722191e-06
Baseline,19,10,0.5,8.676743358700072e-07
Tf,19,10,0.4090909090909091,1.2192121631606477e-07
Dl,19,10,0.2558139534883721,4.946068983170217e-09
Null,19,10,0.0,9.684905105155175e-11
XSqrA_M,20,1,0.6136363636363636,9.852420397722191e-06
BM25,20,1,0.5348837209302325,1.6984666430537982e-06
Baseline,20,1,0.38636363636363635,7.450682457680531e-08
Tf,20,1,0.4090909090909091,1.2192121631606477e-07
Dl,20,1,0.20930232558139536,1.8497442130432318e-09
Null,20,1,0.0,1.1183944549158517e-10
XSqrA_M,20,2,0.6444444444444445,2.184497549460952e-05
BM25,20,2,0.5909090909090909,6.076830232977395e-06
Baseline,20,2,0.5909090909090909,6.076830232977395e-06
Tf,20,2,0.38636363636363635,7.450682457680531e-08
Dl,20,2,0.2727272727272727,6.296594039612031e-09
Null,20,2,0.0,9.684905105155175e-11
XSqrA_M,20,3,0.6,8.19471400349728e-06
BM25,20,3,0.5227272727272727,1.4139957017138486e-06
Baseline,20,3,0.45454545454545453,3.2578337389889016e-07
Tf,20,3,0.3409090909090909,2.7773798106167605e-08
Dl,20,3,0.3023255813953488,1.3195722097136513e-08
Null,20,3,0.0,9.684905105155175e-11
XSqrA_M,20,4,0.6222222222222222,1.3388035135743544e-05
BM25,20,4,0.5909090909090909,6.076830232977395e-06
Baseline,20,4,0.5,8.676743358700072e-07
Tf,20,4,0.3409090909090909,2.7773798106167605e-08
Dl,20,4,0.3488372093023256,3.5113970533993786e-08
Null,20,4,0.0,9.684905105155175e-11
XSqrA_M,20,5,0.5555555555555556,3.060339760388062e-06
BM25,20,5,0.5,8.676743358700072e-07
Baseline,20,5,0.5454545454545454,2.301796726181159e-06
Tf,20,5,0.38636363636363635,7.450682457680531e-08
Dl,20,5,0.3181818181818182,1.6943353096030142e-08
Null,20,5,0.0,9.684905105155175e-11
XSqrA_M,20,6,0.6666666666666666,3.55928164895585e-05
BM25,20,6,0.5681818181818182,3.7425077188266804e-06
Baseline,20,6,0.5227272727272727,1.4139957017138486e-06
Tf,20,6,0.38636363636363635,7.450682457680531e-08
Dl,20,6,0.23255813953488372,3.0255162382232635e-09
Null,20,6,0.0,9.684905105155175e-11
XSqrA_M,20,7,0.6222222222222222,1.3388035135743544e-05
BM25,20,7,0.5909090909090909,6.076830232977395e-06
Baseline,20,7,0.5,8.676743358700072e-07
Tf,20,7,0.3409090909090909,2.7773798106167605e-08
Dl,20,7,0.27906976744186046,8.081228079058582e-09
Null,20,7,0.0,9.684905105155175e-11
XSqrA_M,20,8,0.6444444444444445,2.184497549460952e-05
BM25,20,8,0.6136363636363636,9.852420397722191e-06
Baseline,20,8,0.5909090909090909,6.076830232977395e-06
Tf,20,8,0.36363636363636365,4.550307488298498e-08
Dl,20,8,0.2727272727272727,6.296594039612031e-09
Null,20,8,0.0,9.684905105155175e-11
XSqrA_M,20,9,0.6444444444444445,2.184497549460952e-05
BM25,20,9,0.6136363636363636,9.852420397722191e-06
Baseline,20,9,0.5681818181818182,3.7425077188266804e-06
Tf,20,9,0.38636363636363635,7.450682457680531e-08
Dl,20,9,0.32558139534883723,2.153316644446446e-08
Null,20,9,0.0,9.684905105155175e-11
XSqrA_M,20,10,0.6888888888888889,5.7897424167289046e-05
BM25,20,10,0.6136363636363636,9.852420397722191e-06
Baseline,20,10,0.45454545454545453,3.2578337389889016e-07
Tf,20,10,0.3409090909090909,2.7773798106167605e-08
Dl,20,10,0.32558139534883723,2.153316644446446e-08
Null,20,10,0.0,9.684905105155175e-11
XSqrA_M,21,1,0.6222222222222222,1.3388035135743544e-05
BM25,21,1,0.6136363636363636,9.852420397722191e-06
Baseline,21,1,0.5909090909090909,6.076830232977395e-06
Tf,21,1,0.38636363636363635,7.450682457680531e-08
Dl,21,1,0.2558139534883721,4.946068983170217e-09
Null,21,1,0.0,9.684905105155175e-11
XSqrA_M,21,2,0.6,8.19471400349728e-06
BM25,21,2,0.5227272727272727,1.4139957017138486e-06
Baseline,21,2,0.38636363636363635,7.450682457680531e-08
Tf,21,2,0.2727272727272727,6.296594039612031e-09
Dl,21,2,0.27906976744186046,8.081228079058582e-09
Null,21,2,0.0,9.684905105155175e-11
XSqrA_M,21,3,0.5777777777777777,5.010331956390443e-06
BM25,21,3,0.5681818181818182,3.7425077188266804e-06
Baseline,21,3,0.6363636363636364,1.594711030217795e-05
Tf,21,3,0.3409090909090909,2.7773798106167605e-08
Dl,21,3,0.18604651162790697,1.1303467863434823e-09
Null,21,3,0.0,9.684905105155175e-11
XSqrA_M,21,4,0.6666666666666666,3.55928164895585e-05
BM25,21,4,0.5681818181818182,3.7425077188266804e-06
Baseline,21,4,0.6136363636363636,9.852420397722191e-06
Tf,21,4,0.36363636363636365,4.550307488298498e-08
Dl,21,4,0.3488372093023256,3.5113970533993786e-08
Null,21,4,0.0,9.684905105155175e-11
XSqrA_M,21,5,0.6444444444444445,2.184497549460952e-05
BM25,21,5,0.6136363636363636,9.852420397722191e-06
Baseline,21,5,0.6363636363636364,1.594711030217795e-05
Tf,21,5,0.36363636363636365,4.550307488298498e-08
Dl,21,5,0.18604651162790697,1.1303467863434823e-09
Null,21,5,0.0,9.684905105155175e-11
XSqrA_M,21,6,0.6222222222222222,1.3388035135743544e-05
BM25,21,6,0.5454545454545454,2.301796726181159e-06
Baseline,21,6,0.4090909090909091,1.2192121631606477e-07
Tf,21,6,0.38636363636363635,7.450682457680531e-08
Dl,21,6,0.20930232558139536,1.8497442130432318e-09
Null,21,6,0.0,9.684905105155175e-11
XSqrA_M,21,7,0.6222222222222222,1.3388035135743544e-05
BM25,21,7,0.5681818181818182,3.7425077188266804e-06
Baseline,21,7,0.2727272727272727,6.296594039612031e-09
Tf,21,7,0.38636363636363635,7.450682457680531e-08
Dl,21,7,0.25,3.836000356148364e-09
Null,21,7,0.0,9.684905105155175e-11
XSqrA_M,21,8,0.5777777777777777,5.010331956390443e-06
BM25,21,8,0.5681818181818182,3.7425077188266804e-06
Baseline,21,8,0.4772727272727273,5.319090023194321e-07
Tf,21,8,0.36363636363636365,4.550307488298498e-08
Dl,21,8,0.27906976744186046,8.081228079058582e-09
Null,21,8,0.0,9.684905105155175e-11
XSqrA_M,21,9,0.5777777777777777,5.010331956390443e-06
BM25,21,9,0.5454545454545454,2.301796726181159e-06
Baseline,21,9,0.5,8.676743358700072e-07
Tf,21,9,0.3409090909090909,2.7773798106167605e-08
Dl,21,9,0.20930232558139536,1.8497442130432318e-09
Null,21,9,0.0,9.684905105155175e-11
XSqrA_M,21,10,0.5555555555555556,3.060339760388062e-06
BM25,21,10,0.5454545454545454,2.301796726181159e-06
Baseline,21,10,0.5454545454545454,2.301796726181159e-06
Tf,21,10,0.4090909090909091,1.2192121631606477e-07
Dl,21,10,0.23255813953488372,3.0255162382232635e-09
Null,21,10,0.0,9.684905105155175e-11
XSqrA_M,22,1,0.6,8.19471400349728e-06
BM25,22,1,0.5909090909090909,6.076830232977395e-06
Baseline,22,1,0.5681818181818182,3.7425077188266804e-06
Tf,22,1,0.4090909090909091,1.2192121631606477e-07
Dl,22,1,0.2558139534883721,4.946068983170217e-09
Null,22,1,0.0,9.684905105155175e-11
XSqrA_M,22,2,0.6363636363636364,1.594711030217795e-05
BM25,22,2,0.5813953488372093,4.422710914565096e-06
Baseline,22,2,0.6046511627906976,7.1178865539227356e-06
Tf,22,2,0.3409090909090909,2.7773798106167605e-08
Dl,22,2,0.2857142857142857,1.0104085164769171e-08
Null,22,2,0.0,1.1183944549158517e-10
XSqrA_M,22,3,0.5555555555555556,3.060339760388062e-06
BM25,22,3,0.5454545454545454,2.301796726181159e-06
Baseline,22,3,0.5454545454545454,2.301796726181159e-06
Tf,22,3,0.38636363636363635,7.450682457680531e-08
Dl,22,3,0.32558139534883723,2.153316644446446e-08
Null,22,3,0.0,9.684905105155175e-11
XSqrA_M,22,4,0.5555555555555556,3.060339760388062e-06
BM25,22,4,0.5681818181818182,3.7425077188266804e-06
Baseline,22,4,0.5454545454545454,2.301796726181159e-06
Tf,22,4,0.36363636363636365,4.550307488298498e-08
Dl,22,4,0.3023255813953488,1.3195722097136513e-08
Null,22,4,0.0,9.684905105155175e-11
XSqrA_M,22,5,0.6222222222222222,1.3388035135743544e-05
BM25,22,5,0.5454545454545454,2.301796726181159e-06
Baseline,22,5,0.5681818181818182,3.7425077188266804e-06
Tf,22,5,0.3409090909090909,2.7773798106167605e-08
Dl,22,5,0.23255813953488372,3.0255162382232635e-09
Null,22,5,0.0,9.684905105155175e-11
XSqrA_M,22,6,0.6666666666666666,3.55928164895585e-05
BM25,22,6,0.5681818181818182,3.7425077188266804e-06
Baseline,22,6,0.5227272727272727,1.4139957017138486e-06
Tf,22,6,0.36363636363636365,4.550307488298498e-08
Dl,22,6,0.2727272727272727,6.296594039612031e-09
Null,22,6,0.0,9.684905105155175e-11
XSqrA_M,22,7,0.5777777777777777,5.010331956390443e-06
BM25,22,7,0.5681818181818182,3.7425077188266804e-06
Baseline,22,7,0.4883720930232558,6.483651078949148e-07
Tf,22,7,0.3181818181818182,1.6943353096030142e-08
Dl,22,7,0.20930232558139536,1.8497442130432318e-09
Null,22,7,0.0,9.684905105155175e-11
XSqrA_M,22,8,0.6363636363636364,1.594711030217795e-05
BM25,22,8,0.5116279069767442,1.0501066837749777e-06
Baseline,22,8,0.4318181818181818,1.9937284826747368e-07
Tf,22,8,0.36363636363636365,4.550307488298498e-08
Dl,22,8,0.27906976744186046,8.081228079058582e-09
Null,22,8,0.0,1.1183944549158517e-10
XSqrA_M,22,9,0.6,8.19471400349728e-06
BM25,22,9,0.5909090909090909,6.076830232977395e-06
Baseline,22,9,0.5116279069767442,1.0501066837749777e-06
Tf,22,9,0.3409090909090909,2.7773798106167605e-08
Dl,22,9,0.23809523809523808,3.8197855255908885e-09
Null,22,9,0.0,9.684905105155175e-11
XSqrA_M,22,10,0.6,8.19471400349728e-06
BM25,22,10,0.5909090909090909,6.076830232977395e-06
Baseline,22,10,0.5454545454545454,2.301796726181159e-06
Tf,22,10,0.38636363636363635,7.450682457680531e-08
Dl,22,10,0.22727272727272727,2.336054168722471e-09
Null,22,10,0.0,9.684905105155175e-11
XSqrA_M,23,1,0.6,8.19471400349728e-06
BM25,23,1,0.4772727272727273,5.319090023194321e-07
Baseline,23,1,0.5681818181818182,3.7425077188266804e-06
Tf,23,1,0.29545454545454547,1.0331200778347794e-08
Dl,23,1,0.2558139534883721,4.946068983170217e-09
Null,23,1,0.0,9.684905105155175e-11
XSqrA_M,23,2,0.6666666666666666,3.55928164895585e-05
BM25,23,2,0.6136363636363636,9.852420397722191e-06
Baseline,23,2,0.5454545454545454,2.301796726181159e-06
Tf,23,2,0.3409090909090909,2.7773798106167605e-08
Dl,23,2,0.2558139534883721,4.946068983170217e-09
Null,23,2,0.0,9.684905105155175e-11
XSqrA_M,23,3,0.6,8.19471400349728e-06
BM25,23,3,0.5681818181818182,3.7425077188266804e-06
Baseline,23,3,0.5,8.676743358700072e-07
Tf,23,3,0.38636363636363635,7.450682457680531e-08
Dl,23,3,0.20454545454545456,1.4221015046450906e-09
Null,23,3,0.0,9.684905105155175e-11
XSqrA_M,23,4,0.5777777777777777,5.010331956390443e-06
BM25,23,4,0.6136363636363636,9.852420397722191e-06
Baseline,23,4,0.5227272727272727,1.4139957017138486e-06
Tf,23,4,0.4090909090909091,1.2192121631606477e-07
Dl,23,4,0.32558139534883723,2.153316644446446e-08
Null,23,4,0.0,9.684905105155175e-11
XSqrA_M,23,5,0.6,8.19471400349728e-06
BM25,23,5,0.5909090909090909,6.076830232977395e-06
Baseline,23,5,0.4318181818181818,1.9937284826747368e-07
Tf,23,5,0.36363636363636365,4.550307488298498e-08
Dl,23,5,0.27906976744186046,8.081228079058582e-09
Null,23,5,0.0,9.684905105155175e-11
XSqrA_M,23,6,0.6,8.19471400349728e-06
BM25,23,6,0.5454545454545454,2.301796726181159e-06
Baseline,23,6,0.6590909090909091,2.576336786335892e-05
Tf,23,6,0.3409090909090909,2.7773798106167605e-08
Dl,23,6,0.25,3.836000356148364e-09
Null,23,6,0.0,9.684905105155175e-11
XSqrA_M,23,7,0.6444444444444445,2.184497549460952e-05
BM25,23,7,0.5909090909090909,6.076830232977395e-06
Baseline,23,7,0.38636363636363635,7.450682457680531e-08
Tf,23,7,0.38636363636363635,7.450682457680531e-08
Dl,23,7,0.23255813953488372,3.0255162382232635e-09
Null,23,7,0.0,9.684905105155175e-11
XSqrA_M,23,8,0.6444444444444445,2.184497549460952e-05
BM25,23,8,0.6136363636363636,9.852420397722191e-06
Baseline,23,8,0.6136363636363636,9.852420397722191e-06
Tf,23,8,0.38636363636363635,7.450682457680531e-08
Dl,23,8,0.2727272727272727,6.296594039612031e-09
Null,23,8,0.0,9.684905105155175e-11
XSqrA_M,23,9,0.6222222222222222,1.3388035135743544e-05
BM25,23,9,0.5681818181818182,3.7425077188266804e-06
Baseline,23,9,0.4318181818181818,1.9937284826747368e-07
Tf,23,9,0.36363636363636365,4.550307488298498e-08
Dl,23,9,0.2558139534883721,4.946068983170217e-09
Null,23,9,0.0,9.684905105155175e-11
XSqrA_M,23,10,0.6444444444444445,2.184497549460952e-05
BM25,23,10,0.5681818181818182,3.7425077188266804e-06
Baseline,23,10,0.4318181818181818,1.9937284826747368e-07
Tf,23,10,0.36363636363636365,4.550307488298498e-08
Dl,23,10,0.18604651162790697,1.1303467863434823e-09
Null,23,10,0.0,9.684905105155175e-11
XSqrA_M,24,1,0.6,8.19471400349728e-06
BM25,24,1,0.5909090909090909,6.076830232977395e-06
Baseline,24,1,0.5348837209302325,1.6984666430537982e-06
Tf,24,1,0.36363636363636365,4.550307488298498e-08
Dl,24,1,0.2619047619047619,6.214825745573015e-09
Null,24,1,0.0,9.684905105155175e-11
XSqrA_M,24,2,0.6,8.19471400349728e-06
BM25,24,2,0.5,8.676743358700072e-07
Baseline,24,2,0.4318181818181818,1.9937284826747368e-07
Tf,24,2,0.3181818181818182,1.6943353096030142e-08
Dl,24,2,0.25,3.836000356148364e-09
Null,24,2,0.0,9.684905105155175e-11
XSqrA_M,24,3,0.6222222222222222,1.3388035135743544e-05
BM25,24,3,0.6136363636363636,9.852420397722191e-06
Baseline,24,3,0.6136363636363636,9.852420397722191e-06
Tf,24,3,0.38636363636363635,7.450682457680531e-08
Dl,24,3,0.18181818181818182,8.654315770986713e-10
Null,24,3,0.0,9.684905105155175e-11
XSqrA_M,24,4,0.6888888888888889,5.7897424167289046e-05
BM25,24,4,0.5909090909090909,6.076830232977395e-06
Baseline,24,4,0.5227272727272727,1.4139957017138486e-06
Tf,24,4,0.3409090909090909,2.7773798106167605e-08
Dl,24,4,0.3023255813953488,1.3195722097136513e-08
Null,24,4,0.0,9.684905105155175e-11
XSqrA_M,24,5,0.5555555555555556,3.060339760388062e-06
BM25,24,5,0.5,8.676743358700072e-07
Baseline,24,5,0.4772727272727273,5.319090023194321e-07
Tf,24,5,0.3181818181818182,1.6943353096030142e-08
Dl,24,5,0.23255813953488372,3.0255162382232635e-09
Null,24,5,0.0,9.684905105155175e-11
XSqrA_M,24,6,0.6222222222222222,1.3388035135743544e-05
BM25,24,6,0.5909090909090909,6.076830232977395e-06
Baseline,24,6,0.5681818181818182,3.7425077188266804e-06
Tf,24,6,0.3181818181818182,1.6943353096030142e-08
Dl,24,6,0.25,3.836000356148364e-09
Null,24,6,0.0,9.684905105155175e-11
XSqrA_M,24,7,0.6,8.19471400349728e-06
BM25,24,7,0.5454545454545454,2.301796726181159e-06
Baseline,24,7,0.5,8.676743358700072e-07
Tf,24,7,0.3409090909090909,2.7773798106167605e-08
Dl,24,7,0.32558139534883723,2.153316644446446e-08
Null,24,7,0.0,9.684905105155175e-11
XSqrA_M,24,8,0.6444444444444445,2.184497549460952e-05
BM25,24,8,0.5681818181818182,3.7425077188266804e-06
Baseline,24,8,0.5681818181818182,3.7425077188266804e-06
Tf,24,8,0.4090909090909091,1.2192121631606477e-07
Dl,24,8,0.2727272727272727,6.296594039612031e-09
Null,24,8,0.0,9.684905105155175e-11
XSqrA_M,24,9,0.6666666666666666,3.55928164895585e-05
BM25,24,9,0.5454545454545454,2.301796726181159e-06
Baseline,24,9,0.5454545454545454,2.301796726181159e-06
Tf,24,9,0.3409090909090909,2.7773798106167605e-08
Dl,24,9,0.3181818181818182,1.6943353096030142e-08
Null,24,9,0.0,9.684905105155175e-11
XSqrA_M,24,10,0.6222222222222222,1.3388035135743544e-05
BM25,24,10,0.5909090909090909,6.076830232977395e-06
Baseline,24,10,0.5227272727272727,1.4139957017138486e-06
Tf,24,10,0.4318181818181818,1.9937284826747368e-07
Dl,24,10,0.18181818181818182,8.654315770986713e-10
Null,24,10,0.0,9.684905105155175e-11
XSqrA_M,25,1,0.6,8.19471400349728e-06
BM25,25,1,0.5454545454545454,2.301796726181159e-06
Baseline,25,1,0.5681818181818182,3.7425077188266804e-06
Tf,25,1,0.36363636363636365,4.550307488298498e-08
Dl,25,1,0.29545454545454547,1.0331200778347794e-08
Null,25,1,0.0,9.684905105155175e-11
XSqrA_M,25,2,0.5777777777777777,5.010331956390443e-06
BM25,25,2,0.5681818181818182,3.7425077188266804e-06
Baseline,25,2,0.5681818181818182,3.7425077188266804e-06
Tf,25,2,0.38636363636363635,7.450682457680531e-08
Dl,25,2,0.23255813953488372,3.0255162382232635e-09
Null,25,2,0.0,9.684905105155175e-11
XSqrA_M,25,3,0.6444444444444445,2.184497549460952e-05
BM25,25,3,0.5909090909090909,6.076830232977395e-06
Baseline,25,3,0.4090909090909091,1.2192121631606477e-07
Tf,25,3,0.3181818181818182,1.6943353096030142e-08
Dl,25,3,0.3181818181818182,1.6943353096030142e-08
Null,25,3,0.0,9.684905105155175e-11
XSqrA_M,25,4,0.6444444444444445,2.184497549460952e-05
BM25,25,4,0.5454545454545454,2.301796726181159e-06
Baseline,25,4,0.6136363636363636,9.852420397722191e-06
Tf,25,4,0.38636363636363635,7.450682457680531e-08
Dl,25,4,0.3023255813953488,1.3195722097136513e-08
Null,25,4,0.027777777777777776,1.5459189857775756e-10
XSqrA_M,25,5,0.6,8.19471400349728e-06
BM25,25,5,0.5681818181818182,3.7425077188266804e-06
Baseline,25,5,0.4318181818181818,1.9937284826747368e-07
Tf,25,5,0.36363636363636365,4.550307488298498e-08
Dl,25,5,0.18604651162790697,1.1303467863434823e-09
Null,25,5,0.0,9.684905105155175e-11
XSqrA_M,25,6,0.6444444444444445,2.184497549460952e-05
BM25,25,6,0.5454545454545454,2.301796726181159e-06
Baseline,25,6,0.5,8.676743358700072e-07
Tf,25,6,0.38636363636363635,7.450682457680531e-08
Dl,25,6,0.23255813953488372,3.0255162382232635e-09
Null,25,6,0.0,9.684905105155175e-11
XSqrA_M,25,7,0.5777777777777777,5.010331956390443e-06
BM25,25,7,0.4772727272727273,5.319090023194321e-07
Baseline,25,7,0.4318181818181818,1.9937284826747368e-07
Tf,25,7,0.3409090909090909,2.7773798106167605e-08
Dl,25,7,0.27906976744186046,8.081228079058582e-09
Null,25,7,0.0,9.684905105155175e-11
XSqrA_M,25,8,0.6363636363636364,1.594711030217795e-05
BM25,25,8,0.5813953488372093,4.422710914565096e-06
Baseline,25,8,0.4318181818181818,1.9937284826747368e-07
Tf,25,8,0.36363636363636365,4.550307488298498e-08
Dl,25,8,0.2558139534883721,4.946068983170217e-09
Null,25,8,0.0,1.1183944549158517e-10
XSqrA_M,25,9,0.5555555555555556,3.060339760388062e-06
BM25,25,9,0.5681818181818182,3.7425077188266804e-06
Baseline,25,9,0.5348837209302325,1.6984666430537982e-06
Tf,25,9,0.38636363636363635,7.450682457680531e-08
Dl,25,9,0.2619047619047619,6.214825745573015e-09
Null,25,9,0.0,9.684905105155175e-11
XSqrA_M,25,10,0.6136363636363636,9.852420397722191e-06
BM25,25,10,0.5348837209302325,1.6984666430537982e-06
Baseline,25,10,0.36363636363636365,4.550307488298498e-08
Tf,25,10,0.3409090909090909,2.7773798106167605e-08
Dl,25,10,0.2558139534883721,4.946068983170217e-09
Null,25,10,0.0,1.1183944549158517e-10
XSqrA_M,26,1,0.6222222222222222,1.3388035135743544e-05
BM25,26,1,0.5227272727272727,1.4139957017138486e-06
Baseline,26,1,0.5454545454545454,2.301796726181159e-06
Tf,26,1,0.3181818181818182,1.6943353096030142e-08
Dl,26,1,0.27906976744186046,8.081228079058582e-09
Null,26,1,0.0,9.684905105155175e-11
XSqrA_M,26,2,0.6,8.19471400349728e-06
BM25,26,2,0.5681818181818182,3.7425077188266804e-06
Baseline,26,2,0.5227272727272727,1.4139957017138486e-06
Tf,26,2,0.3181818181818182,1.6943353096030142e-08
Dl,26,2,0.3023255813953488,1.3195722097136513e-08
Null,26,2,0.0,9.684905105155175e-11
XSqrA_M,26,3,0.5555555555555556,3.060339760388062e-06
BM25,26,3,0.5,8.676743358700072e-07
Baseline,26,3,0.5454545454545454,2.301796726181159e-06
Tf,26,3,0.38636363636363635,7.450682457680531e-08
Dl,26,3,0.32558139534883723,2.153316644446446e-08
Null,26,3,0.0,9.684905105155175e-11
XSqrA_M,26,4,0.6666666666666666,3.55928164895585e-05
BM25,26,4,0.5909090909090909,6.076830232977395e-06
Baseline,26,4,0.4772727272727273,5.319090023194321e-07
Tf,26,4,0.36363636363636365,4.550307488298498e-08
Dl,26,4,0.23255813953488372,3.0255162382232635e-09
Null,26,4,0.0,9.684905105155175e-11
XSqrA_M,26,5,0.5777777777777777,5.010331956390443e-06
BM25,26,5,0.5454545454545454,2.301796726181159e-06
Baseline,26,5,0.5227272727272727,1.4139957017138486e-06
Tf,26,5,0.38636363636363635,7.450682457680531e-08
Dl,26,5,0.2727272727272727,6.296594039612031e-09
Null,26,5,0.0,9.684905105155175e-11
XSqrA_M,26,6,0.5555555555555556,3.060339760388062e-06
BM25,26,6,0.5454545454545454,2.301796726181159e-06
Baseline,26,6,0.5,8.676743358700072e-07
Tf,26,6,0.29545454545454547,1.0331200778347794e-08
Dl,26,6,0.2727272727272727,6.296594039612031e-09
Null,26,6,0.0,9.684905105155175e-11
XSqrA_M,26,7,0.5777777777777777,5.010331956390443e-06
BM25,26,7,0.5227272727272727,1.4139957017138486e-06
Baseline,26,7,0.6136363636363636,9.852420397722191e-06
Tf,26,7,0.36363636363636365,4.550307488298498e-08
Dl,26,7,0.29545454545454547,1.0331200778347794e-08
Null,26,7,0.0,9.684905105155175e-11
XSqrA_M,26,8,0.6,8.19471400349728e-06
