weight,sessions,trial,outcome
0.85,20,3,0.2727272727272727
0.9,20,3,0.32558139534883723
0.95,20,3,0.23255813953488372
1.0,20,3,0.23255813953488372
0.4,20,4,0.6444444444444445
0.45,20,4,0.6222222222222222
0.5,20,4,0.5909090909090909
0.55,20,4,0.6888888888888889
0.6,20,4,0.75
0.65,20,4,0.7727272727272727
0.7,20,4,0.5
0.75,20,4,0.3488372093023256
0.8,20,4,0.37209302325581395
0.85,20,4,0.4090909090909091
0.9,20,4,0.3023255813953488
0.95,20,4,0.32558139534883723
1.0,20,4,0.3023255813953488
0.4,20,5,0.5333333333333333
0.45,20,5,0.5777777777777777
0.5,20,5,0.6363636363636364
0.55,20,5,0.6444444444444445
0.6,20,5,0.7045454545454546
0.65,20,5,0.5909090909090909
0.7,20,5,0.5909090909090909
0.75,20,5,0.36363636363636365
0.8,20,5,0.3023255813953488
0.85,20,5,0.32558139534883723
0.9,20,5,0.3023255813953488
0.95,20,5,0.32558139534883723
1.0,20,5,0.2558139534883721
0.4,20,6,0.6444444444444445
0.45,20,6,0.6444444444444445
0.5,20,6,0.6136363636363636
0.55,20,6,0.6666666666666666
0.6,20,6,0.7045454545454546
0.65,20,6,0.6590909090909091
0.7,20,6,0.5
0.75,20,6,0.3023255813953488
0.8,20,6,0.23255813953488372
0.85,20,6,0.2558139534883721
0.9,20,6,0.25
0.95,20,6,0.20930232558139536
1.0,20,6,0.25
0.4,20,7,0.6
0.45,20,7,0.6
0.5,20,7,0.6136363636363636
0.55,20,7,0.6222222222222222
0.6,20,7,0.6136363636363636
0.65,20,7,0.5909090909090909
0.7,20,7,0.5454545454545454
0.75,20,7,0.23255813953488372
0.8,20,7,0.3023255813953488
0.85,20,7,0.3409090909090909
0.9,20,7,0.3488372093023256
0.95,20,7,0.3023255813953488
1.0,20,7,0.37209302325581395
0.4,20,8,0.6666666666666666
0.45,20,8,0.6888888888888889
0.5,20,8,0.6444444444444445
0.55,20,8,0.6666666666666666
0.6,20,8,0.6590909090909091
0.65,20,8,0.6818181818181818
0.7,20,8,0.5
0.75,20,8,0.3023255813953488
0.8,20,8,0.32558139534883723
0.85,20,8,0.2558139534883721
0.9,20,8,0.3023255813953488
0.95,20,8,0.3023255813953488
1.0,20,8,0.23255813953488372
0.4,20,9,0.6888888888888889
0.45,20,9,0.6444444444444445
0.5,20,9,0.7045454545454546
0.55,20,9,0.6888888888888889
0.6,20,9,0.7727272727272727
0.65,20,9,0.6590909090909091
0.7,20,9,0.45454545454545453
0.75,20,9,0.3181818181818182
0.8,20,9,0.27906976744186046
0.85,20,9,0.20454545454545456
0.9,20,9,0.20930232558139536
0.95,20,9,0.29545454545454547
1.0,20,9,0.2558139534883721
0.4,20,10,0.6666666666666666
0.45,20,10,0.6666666666666666
0.5,20,10,0.6818181818181818
0.55,20,10,0.6444444444444445
0.6,20,10,0.75
0.65,20,10,0.7272727272727273
0.7,20,10,0.5454545454545454
0.75,20,10,0.4186046511627907
0.8,20,10,0.32558139534883723
0.85,20,10,0.25
0.9,20,10,0.3488372093023256
0.95,20,10,0.3181818181818182
1.0,20,10,0.27906976744186046
0.4,21,1,0.6444444444444445
0.45,21,1,0.6444444444444445
0.5,21,1,0.6363636363636364
0.55,21,1,0.6666666666666666
0.6,21,1,0.7272727272727273
0.65,21,1,0.6136363636363636
0.7,21,1,0.5681818181818182
0.75,21,1,0.3488372093023256
0.8,21,1,0.3023255813953488
0.85,21,1,0.3023255813953488
0.9,21,1,0.2558139534883721
0.95,21,1,0.3023255813953488
1.0,21,1,0.20454545454545456
0.4,21,2,0.6222222222222222
0.45,21,2,0.5777777777777777
0.5,21,2,0.6363636363636364
0.55,21,2,0.6666666666666666
0.6,21,2,0.7272727272727273
0.65,21,2,0.6136363636363636
0.7,21,2,0.38636363636363635
0.75,21,2,0.3023255813953488
0.8,21,2,0.20454545454545456
0.85,21,2,0.23255813953488372
0.9,21,2,0.32558139534883723
0.95,21,2,0.27906976744186046
1.0,21,2,0.32558139534883723
0.4,21,3,0.6
0.45,21,3,0.6
0.5,21,3,0.6136363636363636
0.55,21,3,0.6222222222222222
0.6,21,3,0.7272727272727273
0.65,21,3,0.75
0.7,21,3,0.4772727272727273
0.75,21,3,0.32558139534883723
0.8,21,3,0.37209302325581395
0.85,21,3,0.2558139534883721
0.9,21,3,0.29545454545454547
0.95,21,3,0.20930232558139536
1.0,21,3,0.3023255813953488
0.4,21,4,0.5681818181818182
0.45,21,4,0.5909090909090909
0.5,21,4,0.6136363636363636
0.55,21,4,0.6666666666666666
0.6,21,4,0.6590909090909091
0.65,21,4,0.5909090909090909
0.7,21,4,0.5454545454545454
0.75,21,4,0.3023255813953488
0.8,21,4,0.27906976744186046
0.85,21,4,0.3023255813953488
0.9,21,4,0.3488372093023256
0.95,21,4,0.3023255813953488
1.0,21,4,0.3488372093023256
0.4,21,5,0.6666666666666666
0.45,21,5,0.7333333333333333
0.5,21,5,0.7555555555555555
0.55,21,5,0.7111111111111111
0.6,21,5,0.7045454545454546
0.65,21,5,0.6136363636363636
0.7,21,5,0.6818181818181818
0.75,21,5,0.3181818181818182
0.8,21,5,0.3023255813953488
0.85,21,5,0.22727272727272727
0.9,21,5,0.3488372093023256
0.95,21,5,0.27906976744186046
1.0,21,5,0.22727272727272727
0.4,21,6,0.7111111111111111
0.45,21,6,0.7333333333333333
0.5,21,6,0.6590909090909091
0.55,21,6,0.6888888888888889
0.6,21,6,0.6818181818181818
0.65,21,6,0.7272727272727273
0.7,21,6,0.4772727272727273
0.75,21,6,0.27906976744186046
0.8,21,6,0.32558139534883723
0.85,21,6,0.2558139534883721
0.9,21,6,0.22727272727272727
0.95,21,6,0.27906976744186046
1.0,21,6,0.27906976744186046
0.4,21,7,0.6888888888888889
0.45,21,7,0.6666666666666666
0.5,21,7,0.6818181818181818
0.55,21,7,0.6666666666666666
0.6,21,7,0.75
0.65,21,7,0.6363636363636364
0.7,21,7,0.38636363636363635
0.75,21,7,0.37209302325581395
0.8,21,7,0.3023255813953488
0.85,21,7,0.25
0.9,21,7,0.3023255813953488
0.95,21,7,0.18181818181818182
1.0,21,7,0.32558139534883723
0.4,21,8,0.6444444444444445
0.45,21,8,0.6444444444444445
0.5,21,8,0.6818181818181818
0.55,21,8,0.6444444444444445
0.6,21,8,0.6590909090909091
0.65,21,8,0.7272727272727273
0.7,21,8,0.45454545454545453
0.75,21,8,0.3409090909090909
0.8,21,8,0.27906976744186046
0.85,21,8,0.27906976744186046
0.9,21,8,0.27906976744186046
0.95,21,8,0.18604651162790697
1.0,21,8,0.2558139534883721
0.4,21,9,0.6222222222222222
0.45,21,9,0.5777777777777777
0.5,21,9,0.6590909090909091
0.55,21,9,0.7111111111111111
0.6,21,9,0.7272727272727273
0.65,21,9,0.6818181818181818
0.7,21,9,0.5227272727272727
0.75,21,9,0.3488372093023256
0.8,21,9,0.3488372093023256
0.85,21,9,0.32558139534883723
0.9,21,9,0.3181818181818182
0.95,21,9,0.2727272727272727
1.0,21,9,0.29545454545454547
0.4,21,10,0.6222222222222222
0.45,21,10,0.6444444444444445
0.5,21,10,0.5909090909090909
0.55,21,10,0.6888888888888889
0.6,21,10,0.6363636363636364
0.65,21,10,0.5681818181818182
0.7,21,10,0.5
0.75,21,10,0.3488372093023256
0.8,21,10,0.3409090909090909
0.85,21,10,0.23255813953488372
0.9,21,10,0.18604651162790697
0.95,21,10,0.32558139534883723
1.0,21,10,0.3023255813953488
0.4,22,1,0.6
0.45,22,1,0.6444444444444445
0.5,22,1,0.6363636363636364
0.55,22,1,0.6
0.6,22,1,0.75
0.65,22,1,0.6590909090909091
0.7,22,1,0.4772727272727273
0.75,22,1,0.2727272727272727
0.8,22,1,0.32558139534883723
0.85,22,1,0.3409090909090909
0.9,22,1,0.37209302325581395
0.95,22,1,0.32558139534883723
1.0,22,1,0.32558139534883723
0.4,22,2,0.6363636363636364
0.45,22,2,0.6136363636363636
0.5,22,2,0.6976744186046512
0.55,22,2,0.6666666666666666
0.6,22,2,0.75
0.65,22,2,0.6363636363636364
0.7,22,2,0.4418604651162791
0.75,22,2,0.3023255813953488
0.8,22,2,0.2857142857142857
0.85,22,2,0.32558139534883723
0.9,22,2,0.23809523809523808
0.95,22,2,0.30952380952380953
1.0,22,2,0.23809523809523808
0.4,22,3,0.5777777777777777
0.45,22,3,0.6222222222222222
0.5,22,3,0.6818181818181818
0.55,22,3,0.6444444444444445
0.6,22,3,0.6590909090909091
0.65,22,3,0.7045454545454546
0.7,22,3,0.38636363636363635
0.75,22,3,0.27906976744186046
0.8,22,3,0.2558139534883721
0.85,22,3,0.2727272727272727
0.9,22,3,0.3023255813953488
0.95,22,3,0.20930232558139536
1.0,22,3,0.32558139534883723
0.4,22,4,0.6444444444444445
0.45,22,4,0.6
0.5,22,4,0.6818181818181818
0.55,22,4,0.6222222222222222
0.6,22,4,0.6590909090909091
0.65,22,4,0.7954545454545454
0.7,22,4,0.4772727272727273
0.75,22,4,0.32558139534883723
0.8,22,4,0.27906976744186046
0.85,22,4,0.29545454545454547
0.9,22,4,0.32558139534883723
0.95,22,4,0.23255813953488372
1.0,22,4,0.32558139534883723
0.4,22,5,0.6444444444444445
0.45,22,5,0.6222222222222222
0.5,22,5,0.6888888888888889
0.55,22,5,0.6888888888888889
0.6,22,5,0.7272727272727273
0.65,22,5,0.7272727272727273
0.7,22,5,0.5
0.75,22,5,0.3488372093023256
0.8,22,5,0.4090909090909091
0.85,22,5,0.3409090909090909
0.9,22,5,0.27906976744186046
0.95,22,5,0.22727272727272727
1.0,22,5,0.20930232558139536
0.4,22,6,0.6888888888888889
0.45,22,6,0.6888888888888889
0.5,22,6,0.6818181818181818
0.55,22,6,0.6666666666666666
0.6,22,6,0.7272727272727273
0.65,22,6,0.6363636363636364
0.7,22,6,0.38636363636363635
0.75,22,6,0.3488372093023256
0.8,22,6,0.27906976744186046
0.85,22,6,0.4090909090909091
0.9,22,6,0.3023255813953488
0.95,22,6,0.27906976744186046
1.0,22,6,0.3023255813953488
0.4,22,7,0.5777777777777777
0.45,22,7,0.6
0.5,22,7,0.6363636363636364
0.55,22,7,0.6
0.6,22,7,0.6363636363636364
0.65,22,7,0.7954545454545454
0.7,22,7,0.6046511627906976
0.75,22,7,0.3333333333333333
0.8,22,7,0.2558139534883721
0.85,22,7,0.30952380952380953
0.9,22,7,0.3023255813953488
0.95,22,7,0.23255813953488372
1.0,22,7,0.23255813953488372
0.4,22,8,0.5909090909090909
0.45,22,8,0.5909090909090909
0.5,22,8,0.6744186046511628
0.55,22,8,0.6444444444444445
0.6,22,8,0.7272727272727273
0.65,22,8,0.7727272727272727
0.7,22,8,0.4772727272727273
0.75,22,8,0.32558139534883723
0.8,22,8,0.23255813953488372
0.85,22,8,0.2727272727272727
0.9,22,8,0.29545454545454547
0.95,22,8,0.2727272727272727
1.0,22,8,0.27906976744186046
0.4,22,9,0.5777777777777777
0.45,22,9,0.6222222222222222
0.5,22,9,0.6363636363636364
0.55,22,9,0.6
0.6,22,9,0.6590909090909091
0.65,22,9,0.6136363636363636
0.7,22,9,0.5116279069767442
0.75,22,9,0.30952380952380953
0.8,22,9,0.3333333333333333
0.85,22,9,0.2619047619047619
0.9,22,9,0.3488372093023256
0.95,22,9,0.23809523809523808
1.0,22,9,0.2619047619047619
0.4,22,10,0.6444444444444445
0.45,22,10,0.6666666666666666
0.5,22,10,0.6136363636363636
0.55,22,10,0.6666666666666666
0.6,22,10,0.6363636363636364
0.65,22,10,0.6590909090909091
0.7,22,10,0.38636363636363635
0.75,22,10,0.2558139534883721
0.8,22,10,0.20930232558139536
0.85,22,10,0.3488372093023256
0.9,22,10,0.2727272727272727
0.95,22,10,0.3023255813953488
1.0,22,10,0.32558139534883723
0.4,23,1,0.5777777777777777
0.45,23,1,0.6222222222222222
0.5,23,1,0.6136363636363636
0.55,23,1,0.6444444444444445
0.6,23,1,0.6818181818181818
0.65,23,1,0.7272727272727273
0.7,23,1,0.5
0.75,23,1,0.3488372093023256
0.8,23,1,0.2558139534883721
0.85,23,1,0.3023255813953488
0.9,23,1,0.23255813953488372
0.95,23,1,0.3023255813953488
1.0,23,1,0.3023255813953488
0.4,23,2,0.6818181818181818
0.45,23,2,0.6590909090909091
0.5,23,2,0.6818181818181818
0.55,23,2,0.6888888888888889
0.6,23,2,0.6818181818181818
0.65,23,2,0.7272727272727273
0.7,23,2,0.3409090909090909
0.75,23,2,0.3953488372093023
0.8,23,2,0.25
0.85,23,2,0.27906976744186046
0.9,23,2,0.23255813953488372
0.95,23,2,0.22727272727272727
1.0,23,2,0.18181818181818182
0.4,23,3,0.6222222222222222
0.45,23,3,0.6666666666666666
0.5,23,3,0.6363636363636364
0.55,23,3,0.7333333333333333
0.6,23,3,0.6818181818181818
0.65,23,3,0.6136363636363636
0.7,23,3,0.3409090909090909
0.75,23,3,0.27906976744186046
0.8,23,3,0.27906976744186046
0.85,23,3,0.27906976744186046
0.9,23,3,0.29545454545454547
0.95,23,3,0.2727272727272727
1.0,23,3,0.23255813953488372
0.4,23,4,0.6363636363636364
0.45,23,4,0.6818181818181818
0.5,23,4,0.6363636363636364
0.55,23,4,0.5555555555555556
0.6,23,4,0.7272727272727273
0.65,23,4,0.6818181818181818
0.7,23,4,0.4772727272727273
0.75,23,4,0.36363636363636365
0.8,23,4,0.4186046511627907
0.85,23,4,0.3488372093023256
0.9,23,4,0.29545454545454547
0.95,23,4,0.3488372093023256
1.0,23,4,0.2727272727272727
0.4,23,5,0.5777777777777777
0.45,23,5,0.6
0.5,23,5,0.6590909090909091
0.55,23,5,0.6666666666666666
0.6,23,5,0.6590909090909091
0.65,23,5,0.7045454545454546
0.7,23,5,0.38636363636363635
0.75,23,5,0.2558139534883721
0.8,23,5,0.3953488372093023
0.85,23,5,0.29545454545454547
0.9,23,5,0.29545454545454547
0.95,23,5,0.20930232558139536
1.0,23,5,0.32558139534883723
0.4,23,6,0.6
0.45,23,6,0.5777777777777777
0.5,23,6,0.6
0.55,23,6,0.6222222222222222
0.6,23,6,0.6136363636363636
0.65,23,6,0.5909090909090909
0.7,23,6,0.5681818181818182
0.75,23,6,0.4186046511627907
0.8,23,6,0.32558139534883723
0.85,23,6,0.27906976744186046
0.9,23,6,0.3023255813953488
0.95,23,6,0.29545454545454547
1.0,23,6,0.27906976744186046
0.4,23,7,0.6666666666666666
0.45,23,7,0.6444444444444445
0.5,23,7,0.6590909090909091
0.55,23,7,0.7555555555555555
0.6,23,7,0.6818181818181818
0.65,23,7,0.7045454545454546
0.7,23,7,0.5
0.75,23,7,0.27906976744186046
0.8,23,7,0.32558139534883723
0.85,23,7,0.3023255813953488
0.9,23,7,0.2727272727272727
0.95,23,7,0.20930232558139536
1.0,23,7,0.25
0.4,23,8,0.6666666666666666
0.45,23,8,0.6888888888888889
0.5,23,8,0.7272727272727273
0.55,23,8,0.7333333333333333
0.6,23,8,0.75
0.65,23,8,0.7727272727272727
0.7,23,8,0.4318181818181818
0.75,23,8,0.22727272727272727
0.8,23,8,0.2558139534883721
0.85,23,8,0.23255813953488372
0.9,23,8,0.23255813953488372
0.95,23,8,0.3023255813953488
1.0,23,8,0.20930232558139536
0.4,23,9,0.6
0.45,23,9,0.6
0.5,23,9,0.5909090909090909
0.55,23,9,0.7111111111111111
0.6,23,9,0.6136363636363636
0.65,23,9,0.7045454545454546
0.7,23,9,0.4090909090909091
0.75,23,9,0.3023255813953488
0.8,23,9,0.3488372093023256
0.85,23,9,0.27906976744186046
0.9,23,9,0.2558139534883721
0.95,23,9,0.20930232558139536
1.0,23,9,0.2558139534883721
0.4,23,10,0.7111111111111111
0.45,23,10,0.6888888888888889
0.5,23,10,0.6590909090909091
0.55,23,10,0.7111111111111111
0.6,23,10,0.6590909090909091
0.65,23,10,0.75
0.7,23,10,0.4318181818181818
0.75,23,10,0.32558139534883723
0.8,23,10,0.32558139534883723
0.85,23,10,0.2558139534883721
0.9,23,10,0.23255813953488372
0.95,23,10,0.2558139534883721
1.0,23,10,0.3023255813953488
0.4,24,1,0.6444444444444445
0.45,24,1,0.6444444444444445
0.5,24,1,0.6888888888888889
0.55,24,1,0.6888888888888889
0.6,24,1,0.6590909090909091
0.65,24,1,0.6590909090909091
0.7,24,1,0.4418604651162791
0.75,24,1,0.32558139534883723
0.8,24,1,0.30952380952380953
0.85,24,1,0.30952380952380953
0.9,24,1,0.38095238095238093
0.95,24,1,0.2558139534883721
1.0,24,1,0.2558139534883721
0.4,24,2,0.6444444444444445
0.45,24,2,0.6222222222222222
0.5,24,2,0.6136363636363636
0.55,24,2,0.6888888888888889
0.6,24,2,0.6818181818181818
0.65,24,2,0.7954545454545454
0.7,24,2,0.38636363636363635
0.75,24,2,0.32558139534883723
0.8,24,2,0.3023255813953488
0.85,24,2,0.4418604651162791
0.9,24,2,0.2727272727272727
0.95,24,2,0.32558139534883723
1.0,24,2,0.23255813953488372
0.4,24,3,0.6666666666666666
0.45,24,3,0.6666666666666666
0.5,24,3,0.6666666666666666
0.55,24,3,0.7333333333333333
0.6,24,3,0.7045454545454546
0.65,24,3,0.6590909090909091
0.7,24,3,0.5
0.75,24,3,0.23255813953488372
0.8,24,3,0.3488372093023256
0.85,24,3,0.27906976744186046
0.9,24,3,0.23255813953488372
0.95,24,3,0.18604651162790697
1.0,24,3,0.11627906976744186
0.4,24,4,0.6888888888888889
0.45,24,4,0.6222222222222222
0.5,24,4,0.6666666666666666
0.55,24,4,0.6666666666666666
0.6,24,4,0.7272727272727273
0.65,24,4,0.7272727272727273
0.7,24,4,0.6590909090909091
0.75,24,4,0.3409090909090909
0.8,24,4,0.20930232558139536
0.85,24,4,0.23255813953488372
0.9,24,4,0.32558139534883723
0.95,24,4,0.22727272727272727
1.0,24,4,0.27906976744186046
0.4,24,5,0.6
0.45,24,5,0.6444444444444445
0.5,24,5,0.6136363636363636
0.55,24,5,0.6
0.6,24,5,0.6590909090909091
0.65,24,5,0.6136363636363636
0.7,24,5,0.5227272727272727
0.75,24,5,0.3181818181818182
0.8,24,5,0.2727272727272727
0.85,24,5,0.2558139534883721
0.9,24,5,0.23255813953488372
0.95,24,5,0.23255813953488372
1.0,24,5,0.27906976744186046
0.4,24,6,0.6
0.45,24,6,0.6
0.5,24,6,0.6363636363636364
0.55,24,6,0.6444444444444445
0.6,24,6,0.6590909090909091
0.65,24,6,0.6590909090909091
0.7,24,6,0.4772727272727273
0.75,24,6,0.3181818181818182
0.8,24,6,0.23255813953488372
0.85,24,6,0.32558139534883723
0.9,24,6,0.27906976744186046
0.95,24,6,0.23255813953488372
1.0,24,6,0.18604651162790697
0.4,24,7,0.5777777777777777
0.45,24,7,0.6222222222222222
0.5,24,7,0.5909090909090909
0.55,24,7,0.6444444444444445
0.6,24,7,0.6590909090909091
0.65,24,7,0.6590909090909091
0.7,24,7,0.38636363636363635
0.75,24,7,0.22727272727272727
0.8,24,7,0.23255813953488372
0.85,24,7,0.23255813953488372
0.9,24,7,0.3023255813953488
0.95,24,7,0.25
1.0,24,7,0.27906976744186046
0.4,24,8,0.6222222222222222
0.45,24,8,0.6444444444444445
0.5,24,8,0.6590909090909091
0.55,24,8,0.6888888888888889
0.6,24,8,0.75
0.65,24,8,0.5909090909090909
0.7,24,8,0.45454545454545453
0.75,24,8,0.23255813953488372
0.8,24,8,0.3953488372093023
0.85,24,8,0.25
0.9,24,8,0.3023255813953488
0.95,24,8,0.20454545454545456
1.0,24,8,0.23255813953488372
0.4,24,9,0.6
0.45,24,9,0.6222222222222222
0.5,24,9,0.6590909090909091
0.55,24,9,0.6222222222222222
0.6,24,9,0.75
0.65,24,9,0.6363636363636364
0.7,24,9,0.45454545454545453
0.75,24,9,0.3023255813953488
0.8,24,9,0.27906976744186046
0.85,24,9,0.27906976744186046
0.9,24,9,0.27906976744186046
0.95,24,9,0.3023255813953488
1.0,24,9,0.23255813953488372
0.4,24,10,0.7045454545454546
0.45,24,10,0.6818181818181818
0.5,24,10,0.7045454545454546
0.55,24,10,0.7555555555555555
0.6,24,10,0.75
0.65,24,10,0.5681818181818182
0.7,24,10,0.6363636363636364
0.75,24,10,0.27906976744186046
0.8,24,10,0.3953488372093023
0.85,24,10,0.32558139534883723
0.9,24,10,0.22727272727272727
0.95,24,10,0.2558139534883721
1.0,24,10,0.20930232558139536
0.4,25,1,0.6363636363636364
0.45,25,1,0.6136363636363636
0.5,25,1,0.6590909090909091
0.55,25,1,0.6444444444444445
0.6,25,1,0.7045454545454546
0.65,25,1,0.5909090909090909
0.7,25,1,0.5454545454545454
0.75,25,1,0.3181818181818182
0.8,25,1,0.2727272727272727
0.85,25,1,0.2558139534883721
0.9,25,1,0.3023255813953488
0.95,25,1,0.27906976744186046
1.0,25,1,0.20454545454545456
0.4,25,2,0.6444444444444445
0.45,25,2,0.7111111111111111
0.5,25,2,0.6590909090909091
0.55,25,2,0.6666666666666666
0.6,25,2,0.6363636363636364
0.65,25,2,0.5909090909090909
0.7,25,2,0.5909090909090909
0.75,25,2,0.37209302325581395
0.8,25,2,0.2727272727272727
0.85,25,2,0.27906976744186046
0.9,25,2,0.27906976744186046
0.95,25,2,0.20930232558139536
1.0,25,2,0.2558139534883721
0.4,25,3,0.6444444444444445
0.45,25,3,0.6222222222222222
0.5,25,3,0.6363636363636364
0.55,25,3,0.6222222222222222
0.6,25,3,0.6363636363636364
0.65,25,3,0.6590909090909091
0.7,25,3,0.4318181818181818
0.75,25,3,0.3181818181818182
0.8,25,3,0.3023255813953488
0.85,25,3,0.38636363636363635
0.9,25,3,0.3409090909090909
0.95,25,3,0.22727272727272727
1.0,25,3,0.27906976744186046
0.4,25,4,0.6818181818181818
0.45,25,4,0.6136363636363636
0.5,25,4,0.6590909090909091
0.55,25,4,0.6666666666666666
0.6,25,4,0.6818181818181818
0.65,25,4,0.75
0.7,25,4,0.38636363636363635
0.75,25,4,0.3953488372093023
0.8,25,4,0.32558139534883723
0.85,25,4,0.22727272727272727
0.9,25,4,0.3023255813953488
0.95,25,4,0.23255813953488372
1.0,25,4,0.2727272727272727
0.4,25,5,0.6444444444444445
0.45,25,5,0.6444444444444445
0.5,25,5,0.6136363636363636
0.55,25,5,0.6222222222222222
0.6,25,5,0.6590909090909091
0.65,25,5,0.6363636363636364
0.7,25,5,0.5681818181818182
0.75,25,5,0.3023255813953488
0.8,25,5,0.32558139534883723
0.85,25,5,0.3023255813953488
0.9,25,5,0.32558139534883723
0.95,25,5,0.37209302325581395
1.0,25,5,0.18181818181818182
0.4,25,6,0.6222222222222222
0.45,25,6,0.6444444444444445
0.5,25,6,0.6363636363636364
0.55,25,6,0.6888888888888889
0.6,25,6,0.6136363636363636
0.65,25,6,0.6818181818181818
0.7,25,6,0.5909090909090909
0.75,25,6,0.36363636363636365
0.8,25,6,0.20930232558139536
0.85,25,6,0.3488372093023256
0.9,25,6,0.23255813953488372
0.95,25,6,0.22727272727272727
1.0,25,6,0.20930232558139536
0.4,25,7,0.6
0.45,25,7,0.6444444444444445
0.5,25,7,0.6136363636363636
0.55,25,7,0.7111111111111111
0.6,25,7,0.7045454545454546
0.65,25,7,0.5681818181818182
0.7,25,7,0.5227272727272727
0.75,25,7,0.3023255813953488
0.8,25,7,0.25
0.85,25,7,0.37209302325581395
0.9,25,7,0.32558139534883723
0.95,25,7,0.2727272727272727
1.0,25,7,0.23255813953488372
0.4,25,8,0.6363636363636364
0.45,25,8,0.6136363636363636
0.5,25,8,0.6744186046511628
0.55,25,8,0.7333333333333333
0.6,25,8,0.6818181818181818
0.65,25,8,0.6818181818181818
0.7,25,8,0.45454545454545453
0.75,25,8,0.4090909090909091
0.8,25,8,0.20454545454545456
0.85,25,8,0.22727272727272727
0.9,25,8,0.25
0.95,25,8,0.2558139534883721
1.0,25,8,0.23255813953488372
0.4,25,9,0.5777777777777777
0.45,25,9,0.6222222222222222
0.5,25,9,0.6590909090909091
0.55,25,9,0.6444444444444445
0.6,25,9,0.7045454545454546
0.65,25,9,0.7272727272727273
0.7,25,9,0.5813953488372093
0.75,25,9,0.3333333333333333
0.8,25,9,0.2558139534883721
0.85,25,9,0.2857142857142857
0.9,25,9,0.2857142857142857
0.95,25,9,0.3333333333333333
1.0,25,9,0.30952380952380953
0.4,25,10,0.6363636363636364
0.45,25,10,0.5909090909090909
0.5,25,10,0.627906976744186
0.55,25,10,0.7111111111111111
0.6,25,10,0.6590909090909091
0.65,25,10,0.5681818181818182
0.7,25,10,0.5681818181818182
0.75,25,10,0.27906976744186046
0.8,25,10,0.27906976744186046
0.85,25,10,0.23255813953488372
0.9,25,10,0.27906976744186046
0.95,25,10,0.3023255813953488
1.0,25,10,0.23255813953488372
0.4,26,1,0.5909090909090909
0.45,26,1,0.6136363636363636
0.5,26,1,0.6136363636363636
0.55,26,1,0.6222222222222222
0.6,26,1,0.6136363636363636
0.65,26,1,0.6363636363636364
0.7,26,1,0.5454545454545454
0.75,26,1,0.4418604651162791
0.8,26,1,0.27906976744186046
0.85,26,1,0.29545454545454547
0.9,26,1,0.3023255813953488
0.95,26,1,0.2558139534883721
1.0,26,1,0.27906976744186046
0.4,26,2,0.6136363636363636
0.45,26,2,0.6363636363636364
0.5,26,2,0.6590909090909091
0.55,26,2,0.7111111111111111
0.6,26,2,0.7045454545454546
0.65,26,2,0.6818181818181818
0.7,26,2,0.4772727272727273
0.75,26,2,0.3023255813953488
0.8,26,2,0.23255813953488372
0.85,26,2,0.27906976744186046
0.9,26,2,0.27906976744186046
0.95,26,2,0.23255813953488372
1.0,26,2,0.29545454545454547
0.4,26,3,0.6444444444444445
0.45,26,3,0.6666666666666666
0.5,26,3,0.6590909090909091
0.55,26,3,0.7555555555555555
0.6,26,3,0.6818181818181818
0.65,26,3,0.6136363636363636
0.7,26,3,0.6136363636363636
0.75,26,3,0.2727272727272727
0.8,26,3,0.32558139534883723
0.85,26,3,0.3023255813953488
0.9,26,3,0.2558139534883721
0.95,26,3,0.1590909090909091
1.0,26,3,0.2558139534883721
0.4,26,4,0.6590909090909091
0.45,26,4,0.6818181818181818
0.5,26,4,0.6590909090909091
0.55,26,4,0.6888888888888889
0.6,26,4,0.6818181818181818
0.65,26,4,0.6818181818181818
0.7,26,4,0.38636363636363635
0.75,26,4,0.29545454545454547
0.8,26,4,0.37209302325581395
0.85,26,4,0.2558139534883721
0.9,26,4,0.18181818181818182
0.95,26,4,0.32558139534883723
1.0,26,4,0.22727272727272727
0.4,26,5,0.5909090909090909
0.45,26,5,0.5909090909090909
0.5,26,5,0.5909090909090909
0.55,26,5,0.6222222222222222
0.6,26,5,0.5909090909090909
0.65,26,5,0.6590909090909091
0.7,26,5,0.5
0.75,26,5,0.27906976744186046
0.8,26,5,0.29545454545454547
0.85,26,5,0.3023255813953488
0.9,26,5,0.37209302325581395
0.95,26,5,0.3488372093023256
1.0,26,5,0.27906976744186046
0.4,26,6,0.6444444444444445
0.45,26,6,0.6444444444444445
0.5,26,6,0.6363636363636364
0.55,26,6,0.6222222222222222
0.6,26,6,0.6136363636363636
0.65,26,6,0.6363636363636364
0.7,26,6,0.5227272727272727
0.75,26,6,0.27906976744186046
0.8,26,6,0.36363636363636365
0.85,26,6,0.37209302325581395
0.9,26,6,0.22727272727272727
0.95,26,6,0.32558139534883723
1.0,26,6,0.3488372093023256
0.4,26,7,0.5681818181818182
0.45,26,7,0.5681818181818182
0.5,26,7,0.5681818181818182
0.55,26,7,0.6888888888888889
0.6,26,7,0.7272727272727273
0.65,26,7,0.6363636363636364
0.7,26,7,0.45454545454545453
0.75,26,7,0.2727272727272727
0.8,26,7,0.27906976744186046
0.85,26,7,0.20454545454545456
0.9,26,7,0.20930232558139536
0.95,26,7,0.16279069767441862
1.0,26,7,0.2558139534883721
0.4,26,8,0.6363636363636364
0.45,26,8,0.6363636363636364
